backbone,condition,condition_point_id,clean_official_index,true_class_id,translation_direction,umap_x,umap_y
resnet50,clean,3362,3362,2,,2.420379161834717,11.805012702941895
resnet50,clean,6244,6244,2,,3.3399128913879395,11.67180061340332
resnet50,clean,6271,6271,2,,2.325281858444214,11.795397758483887
resnet50,clean,317,317,2,,3.2733349800109863,11.4329195022583
resnet50,clean,1202,1202,2,,3.3502464294433594,11.629250526428223
resnet50,clean,4921,4921,2,,3.5294954776763916,10.865020751953125
resnet50,clean,6264,6264,2,,3.2579569816589355,10.893083572387695
resnet50,clean,6426,6426,2,,3.016543388366699,11.437512397766113
resnet50,clean,470,470,2,,2.355149745941162,11.798460960388184
resnet50,clean,1839,1839,2,,3.572352170944214,11.363551139831543
resnet50,clean,5237,5237,2,,3.1601390838623047,11.187294960021973
resnet50,clean,409,409,2,,2.648224115371704,11.62686824798584
resnet50,clean,6616,6616,2,,3.3269155025482178,11.498675346374512
resnet50,clean,7084,7084,2,,3.4789445400238037,10.78548812866211
resnet50,clean,6028,6028,2,,3.5490458011627197,11.384299278259277
resnet50,clean,6692,6692,2,,3.2927920818328857,11.150310516357422
resnet50,clean,2392,2392,2,,2.934197187423706,10.9970121383667
resnet50,clean,483,483,2,,3.1835641860961914,11.334834098815918
resnet50,clean,4735,4735,2,,2.7292122840881348,10.810121536254883
resnet50,clean,691,691,4,,12.603118896484375,4.0140767097473145
resnet50,clean,6288,6288,4,,12.420483589172363,4.067970275878906
resnet50,clean,3287,3287,4,,12.55726146697998,5.014618873596191
resnet50,clean,3512,3512,4,,12.566922187805176,4.695354461669922
resnet50,clean,3458,3458,4,,12.828347206115723,4.439599514007568
resnet50,clean,7864,7864,4,,12.612756729125977,5.16555118560791
resnet50,clean,7475,7475,4,,12.116093635559082,5.003717422485352
resnet50,clean,171,171,4,,12.65380859375,4.855660438537598
resnet50,clean,5135,5135,4,,12.170257568359375,4.0203537940979
resnet50,clean,7940,7940,4,,12.523473739624023,4.7207536697387695
resnet50,clean,5062,5062,4,,12.362059593200684,4.3833231925964355
resnet50,clean,5623,5623,4,,12.584481239318848,4.953334331512451
resnet50,clean,3365,3365,4,,12.373119354248047,5.433788776397705
resnet50,clean,3763,3763,4,,12.588903427124023,4.87424373626709
resnet50,clean,7610,7610,4,,12.501607894897461,4.218334197998047
resnet50,clean,3179,3179,4,,12.235485076904297,5.411401271820068
resnet50,clean,5077,5077,4,,12.455902099609375,5.207552433013916
resnet50,clean,1111,1111,4,,12.243268966674805,5.26613187789917
resnet50,clean,5213,5213,4,,12.600654602050781,4.932383060455322
resnet50,clean,6097,6097,4,,12.574884414672852,5.198246955871582
resnet50,clean,5525,5525,8,,-0.7275418639183044,2.9602317810058594
resnet50,clean,7875,7875,8,,-1.134971022605896,2.9477555751800537
resnet50,clean,706,706,8,,-0.7084366083145142,2.7914113998413086
resnet50,clean,3412,3412,8,,-1.9137605428695679,2.511066198348999
resnet50,clean,667,667,8,,-1.9112850427627563,2.5200788974761963
resnet50,clean,7818,7818,8,,-2.0842792987823486,3.0796046257019043
resnet50,clean,2109,2109,8,,-0.5574681162834167,2.990623712539673
resnet50,clean,6434,6434,8,,-1.4698541164398193,3.1394541263580322
resnet50,clean,4662,4662,8,,-1.2988399267196655,3.2395248413085938
resnet50,clean,1640,1640,8,,-0.5032880306243896,3.0605788230895996
resnet50,clean,5451,5451,8,,-1.6266220808029175,2.8501672744750977
resnet50,clean,4990,4990,8,,-1.635627269744873,2.527024507522583
resnet50,clean,5694,5694,8,,-0.7476995587348938,2.627437114715576
resnet50,clean,1783,1783,8,,-1.0263700485229492,2.8213324546813965
resnet50,clean,2340,2340,8,,-2.0927016735076904,2.956904888153076
resnet50,clean,2745,2745,8,,-1.6535650491714478,3.012781858444214
resnet50,clean,2844,2844,8,,-0.8718252182006836,2.5506746768951416
resnet50,clean,4242,4242,8,,-2.1963951587677,3.017030954360962
resnet50,clean,3157,3157,8,,-1.9443256855010986,2.8516523838043213
resnet50,clean,1833,1833,8,,-2.2603254318237305,3.080111026763916
resnet50,clean,319,319,5,,10.323286056518555,7.242805480957031
resnet50,clean,2391,2391,5,,13.123475074768066,5.937597751617432
resnet50,clean,5381,5381,5,,10.719865798950195,6.288518905639648
resnet50,clean,3863,3863,5,,10.869278907775879,5.627699375152588
resnet50,clean,6358,6358,5,,11.800958633422852,6.819047451019287
resnet50,clean,97,97,5,,9.946907043457031,9.110556602478027
resnet50,clean,6224,6224,5,,11.108826637268066,6.354964733123779
resnet50,clean,2268,2268,5,,10.078937530517578,9.036772727966309
resnet50,clean,7706,7706,5,,10.68109130859375,6.54391622543335
resnet50,clean,2950,2950,5,,10.95161247253418,7.338059902191162
resnet50,clean,4290,4290,5,,13.14411449432373,5.884116172790527
resnet50,clean,7130,7130,5,,11.097027778625488,5.88857364654541
resnet50,clean,5924,5924,5,,11.150321960449219,6.386253833770752
resnet50,clean,6922,6922,5,,11.461082458496094,6.685273170471191
resnet50,clean,2766,2766,5,,9.824736595153809,9.163440704345703
resnet50,clean,645,645,5,,11.496880531311035,6.712588310241699
resnet50,clean,6989,6989,5,,11.311525344848633,6.198163986206055
resnet50,clean,6716,6716,5,,10.573325157165527,6.703793525695801
resnet50,clean,7413,7413,5,,9.889375686645508,9.186064720153809
resnet50,clean,4547,4547,5,,10.314024925231934,7.2456793785095215
resnet50,clean,7995,7995,9,,2.3098137378692627,9.950675010681152
resnet50,clean,1515,1515,9,,1.9486323595046997,9.243389129638672
resnet50,clean,7752,7752,9,,2.9521632194519043,9.702492713928223
resnet50,clean,2655,2655,9,,2.3741226196289062,9.822196006774902
resnet50,clean,2114,2114,9,,2.9677674770355225,9.692618370056152
resnet50,clean,2062,2062,9,,1.8171571493148804,9.253092765808105
resnet50,clean,7380,7380,9,,1.9220832586288452,9.198516845703125
resnet50,clean,5284,5284,9,,2.7288355827331543,9.350929260253906
resnet50,clean,191,191,9,,2.38257098197937,10.032209396362305
resnet50,clean,4723,4723,9,,2.5549981594085693,9.484779357910156
resnet50,clean,1430,1430,9,,2.8771626949310303,9.32438850402832
resnet50,clean,3893,3893,9,,2.9310832023620605,9.715564727783203
resnet50,clean,5851,5851,9,,1.6829466819763184,9.056415557861328
resnet50,clean,7938,7938,9,,2.411480665206909,9.51227855682373
resnet50,clean,4094,4094,9,,1.478173017501831,9.118204116821289
resnet50,clean,419,419,9,,2.1286981105804443,9.827483177185059
resnet50,clean,2011,2011,9,,1.7040410041809082,9.70792007446289
resnet50,clean,1411,1411,9,,1.5197185277938843,9.106682777404785
resnet50,clean,5981,5981,9,,1.7069276571273804,9.788189888000488
resnet50,clean,5452,5452,9,,1.6437867879867554,9.622865676879883
resnet50,clean,1667,1667,6,,10.10784912109375,5.264772891998291
resnet50,clean,7555,7555,6,,10.188936233520508,5.953220367431641
resnet50,clean,3292,3292,6,,9.763853073120117,6.01080846786499
resnet50,clean,4093,4093,6,,9.280856132507324,6.5076584815979
resnet50,clean,7108,7108,6,,10.481283187866211,5.684998989105225
resnet50,clean,7600,7600,6,,10.386844635009766,4.812839031219482
resnet50,clean,7781,7781,6,,11.108004570007324,5.336237907409668
resnet50,clean,7338,7338,6,,10.308561325073242,5.021425247192383
resnet50,clean,5580,5580,6,,10.590147972106934,5.766067981719971
resnet50,clean,3494,3494,6,,10.34036922454834,4.775942325592041
resnet50,clean,920,920,6,,11.254734992980957,4.7369489669799805
resnet50,clean,6713,6713,6,,9.86391830444336,5.909923553466797
resnet50,clean,3418,3418,6,,10.539384841918945,4.588281154632568
resnet50,clean,3777,3777,6,,10.625946044921875,4.69623327255249
resnet50,clean,3962,3962,6,,11.087112426757812,5.342925548553467
resnet50,clean,2958,2958,6,,10.376352310180664,4.701231479644775
resnet50,clean,873,873,6,,11.700057029724121,4.079356670379639
resnet50,clean,4254,4254,6,,11.340093612670898,5.35636568069458
resnet50,clean,5858,5858,6,,11.77066421508789,4.9868388175964355
resnet50,clean,3515,3515,6,,11.50953483581543,4.897820472717285
resnet50,clean,95,95,1,,6.700767993927002,4.649953365325928
resnet50,clean,3937,3937,1,,6.979325294494629,4.443048477172852
resnet50,clean,6169,6169,1,,5.779421806335449,5.976590156555176
resnet50,clean,5560,5560,1,,10.011539459228516,6.658638954162598
resnet50,clean,1115,1115,1,,6.54166316986084,5.310469627380371
resnet50,clean,6938,6938,1,,6.564691543579102,4.835215091705322
resnet50,clean,1109,1109,1,,5.708219528198242,5.732070446014404
resnet50,clean,4640,4640,1,,6.776551723480225,5.383984565734863
resnet50,clean,825,825,1,,5.727583408355713,5.295377731323242
resnet50,clean,6594,6594,1,,5.654355525970459,5.766036033630371
resnet50,clean,261,261,1,,5.707141876220703,5.15897798538208
resnet50,clean,116,116,1,,5.928762912750244,5.92900276184082
resnet50,clean,2687,2687,1,,6.743632793426514,4.985376358032227
resnet50,clean,5256,5256,1,,6.983252048492432,4.444923400878906
resnet50,clean,1568,1568,1,,11.83894157409668,8.897732734680176
resnet50,clean,5220,5220,1,,6.335695743560791,7.015836238861084
resnet50,clean,6954,6954,1,,6.960356712341309,5.824884414672852
resnet50,clean,2116,2116,1,,12.479632377624512,9.1229887008667
resnet50,clean,3491,3491,1,,6.620250701904297,5.251086711883545
resnet50,clean,5092,5092,1,,6.411277770996094,4.890542984008789
resnet50,clean,4172,4172,7,,15.697650909423828,5.091590881347656
resnet50,clean,1711,1711,7,,16.32331657409668,5.526075839996338
resnet50,clean,4403,4403,7,,15.238296508789062,5.743221759796143
resnet50,clean,1048,1048,7,,14.99133014678955,5.817119121551514
resnet50,clean,5450,5450,7,,16.30255699157715,6.533420562744141
resnet50,clean,1579,1579,7,,16.368900299072266,5.573466777801514
resnet50,clean,1771,1771,7,,14.706021308898926,5.993262767791748
resnet50,clean,29,29,7,,15.64209270477295,5.910520553588867
resnet50,clean,6772,6772,7,,13.101129531860352,5.580341815948486
resnet50,clean,2746,2746,7,,15.685953140258789,5.660258769989014
resnet50,clean,1220,1220,7,,15.721708297729492,5.104617118835449
resnet50,clean,269,269,7,,15.29638385772705,6.109930038452148
resnet50,clean,5719,5719,7,,16.335174560546875,6.560380935668945
resnet50,clean,1956,1956,7,,12.422883987426758,6.144433975219727
resnet50,clean,2854,2854,7,,15.696558952331543,5.186380386352539
resnet50,clean,4236,4236,7,,16.235700607299805,6.47929048538208
resnet50,clean,3404,3404,7,,15.282546043395996,5.930532455444336
resnet50,clean,2668,2668,7,,15.640374183654785,5.1825432777404785
resnet50,clean,1440,1440,7,,15.049580574035645,5.804023265838623
resnet50,clean,4308,4308,7,,15.586465835571289,6.282033443450928
resnet50,grayscale,6455,6455,0,,-0.20119178295135498,1.285041332244873
resnet50,grayscale,4130,4130,0,,-0.18696820735931396,-0.12087129056453705
resnet50,grayscale,2024,2024,0,,-0.19160178303718567,1.2993474006652832
resnet50,grayscale,7150,7150,0,,0.08255648612976074,-0.3481258451938629
resnet50,grayscale,7372,7372,0,,0.06182729825377464,-0.41913050413131714
resnet50,grayscale,7009,7009,0,,-0.19430787861347198,0.4560767710208893
resnet50,grayscale,3437,3437,0,,-0.41132888197898865,1.621482491493225
resnet50,grayscale,4615,4615,0,,-0.05929166078567505,-0.6046602129936218
resnet50,grayscale,5999,5999,0,,-0.13810303807258606,0.09324128925800323
resnet50,grayscale,4675,4675,0,,0.10341425240039825,-0.2602453827857971
resnet50,grayscale,4785,4785,0,,0.4206067621707916,-0.29796522855758667
resnet50,grayscale,1175,1175,0,,0.23976586759090424,-0.6221321821212769
resnet50,grayscale,1648,1648,0,,-0.0065803914330899715,-0.25284239649772644
resnet50,grayscale,4893,4893,0,,0.23423798382282257,-0.6129527688026428
resnet50,grayscale,1977,1977,0,,-0.15092596411705017,-0.5361007452011108
resnet50,grayscale,6986,6986,0,,-0.6543992757797241,1.8955732583999634
resnet50,grayscale,7634,7634,0,,0.0894513800740242,-0.48747286200523376
resnet50,grayscale,6844,6844,0,,-0.12447383254766464,-0.4709340035915375
resnet50,grayscale,81,81,0,,-0.3559126853942871,0.3147667348384857
resnet50,grayscale,3965,3965,0,,0.2421337217092514,-0.4495174288749695
resnet50,grayscale,1204,1204,3,,12.368856430053711,8.977084159851074
resnet50,grayscale,4229,4229,3,,12.843745231628418,8.862948417663574
resnet50,grayscale,5528,5528,3,,11.321154594421387,8.12469482421875
resnet50,grayscale,1401,1401,3,,12.690118789672852,8.559593200683594
resnet50,grayscale,4821,4821,3,,11.897947311401367,8.783599853515625
resnet50,grayscale,6952,6952,3,,12.080118179321289,8.105280876159668
resnet50,grayscale,372,372,3,,12.274726867675781,8.13526725769043
resnet50,grayscale,4908,4908,3,,12.129034042358398,8.860970497131348
resnet50,grayscale,2754,2754,3,,12.368556022644043,8.638988494873047
resnet50,grayscale,632,632,3,,12.713791847229004,8.937918663024902
resnet50,grayscale,4023,4023,3,,12.31894588470459,7.380246162414551
resnet50,grayscale,176,176,3,,12.576452255249023,8.915621757507324
resnet50,grayscale,3851,3851,3,,11.317546844482422,8.396260261535645
resnet50,grayscale,391,391,3,,12.627241134643555,8.417221069335938
resnet50,grayscale,4463,4463,3,,12.768828392028809,8.619746208190918
resnet50,grayscale,3375,3375,3,,12.238434791564941,7.391656398773193
resnet50,grayscale,1370,1370,3,,11.841195106506348,8.200322151184082
resnet50,grayscale,2539,2539,3,,12.111998558044434,9.068416595458984
resnet50,grayscale,979,979,3,,11.6932373046875,8.26482105255127
resnet50,grayscale,4590,4590,3,,12.84688949584961,8.772972106933594
resnet50,grayscale,3067,3067,2,,2.7158310413360596,11.345516204833984
resnet50,grayscale,3362,3362,2,,2.4418976306915283,11.808797836303711
resnet50,grayscale,6244,6244,2,,3.4022469520568848,11.628151893615723
resnet50,grayscale,6271,6271,2,,2.4392549991607666,11.752124786376953
resnet50,grayscale,317,317,2,,3.400618076324463,11.570151329040527
resnet50,grayscale,1202,1202,2,,3.4348952770233154,11.670796394348145
resnet50,grayscale,4921,4921,2,,3.6343436241149902,10.91555118560791
resnet50,grayscale,6264,6264,2,,3.3426568508148193,10.84569263458252
resnet50,grayscale,6426,6426,2,,3.0068345069885254,11.501855850219727
resnet50,grayscale,470,470,2,,2.4869346618652344,11.739824295043945
resnet50,grayscale,1839,1839,2,,3.5141079425811768,11.470766067504883
resnet50,grayscale,5237,5237,2,,3.5464179515838623,11.165565490722656
resnet50,grayscale,409,409,2,,2.814103126525879,11.59481143951416
resnet50,grayscale,6616,6616,2,,3.268721103668213,11.555054664611816
resnet50,grayscale,7084,7084,2,,3.571040391921997,10.803030014038086
resnet50,grayscale,6028,6028,2,,3.61247181892395,11.349196434020996
resnet50,grayscale,6692,6692,2,,3.534210443496704,11.212508201599121
resnet50,grayscale,2392,2392,2,,3.2356085777282715,10.913838386535645
resnet50,grayscale,483,483,2,,3.632174491882324,11.305893898010254
resnet50,grayscale,4735,4735,2,,2.6551787853240967,10.795489311218262
resnet50,grayscale,691,691,4,,12.627002716064453,4.058720588684082
resnet50,grayscale,6288,6288,4,,12.407554626464844,4.089136600494385
resnet50,grayscale,3287,3287,4,,12.71097469329834,4.760239601135254
resnet50,grayscale,3512,3512,4,,12.650629043579102,4.2894673347473145
resnet50,grayscale,3458,3458,4,,12.84572982788086,4.410763263702393
resnet50,grayscale,7864,7864,4,,12.870918273925781,4.473160743713379
resnet50,grayscale,7475,7475,4,,11.579787254333496,4.856822490692139
resnet50,grayscale,171,171,4,,12.843936920166016,4.495305061340332
resnet50,grayscale,5135,5135,4,,11.981587409973145,4.049489498138428
resnet50,grayscale,7940,7940,4,,12.345184326171875,4.389647960662842
resnet50,grayscale,5062,5062,4,,12.254070281982422,4.204761505126953
resnet50,grayscale,5623,5623,4,,12.778553009033203,4.4600749015808105
resnet50,grayscale,3365,3365,4,,12.311056137084961,5.412680625915527
resnet50,grayscale,3763,3763,4,,12.73930835723877,4.595226287841797
resnet50,grayscale,7610,7610,4,,12.570023536682129,4.208452224731445
resnet50,grayscale,3179,3179,4,,12.097702980041504,5.233521461486816
resnet50,grayscale,5077,5077,4,,12.095732688903809,5.146275520324707
resnet50,grayscale,1111,1111,4,,12.15352725982666,5.1844401359558105
resnet50,grayscale,5213,5213,4,,12.728994369506836,4.650863170623779
resnet50,grayscale,6097,6097,4,,12.815099716186523,4.603884696960449
resnet50,grayscale,5525,5525,8,,-0.6318140029907227,2.9769155979156494
resnet50,grayscale,7875,7875,8,,-1.1500877141952515,2.9704811573028564
resnet50,grayscale,706,706,8,,-0.7605723738670349,2.7477681636810303
resnet50,grayscale,3412,3412,8,,-1.902295470237732,2.442888021469116
resnet50,grayscale,667,667,8,,-1.8529702425003052,2.47209095954895
resnet50,grayscale,7818,7818,8,,-2.178797483444214,3.000960111618042
resnet50,grayscale,2109,2109,8,,-0.5469607710838318,3.0048673152923584
resnet50,grayscale,6434,6434,8,,-1.3941898345947266,3.089772939682007
resnet50,grayscale,4662,4662,8,,-1.348842978477478,3.11773943901062
resnet50,grayscale,1640,1640,8,,-0.5219140648841858,3.068647861480713
resnet50,grayscale,5451,5451,8,,-1.5810375213623047,2.9152276515960693
resnet50,grayscale,4990,4990,8,,-1.542886734008789,2.5249664783477783
resnet50,grayscale,5694,5694,8,,-0.764369547367096,2.6868414878845215
resnet50,grayscale,1783,1783,8,,-1.243100643157959,2.953371286392212
resnet50,grayscale,2340,2340,8,,-2.1119067668914795,2.953289747238159
resnet50,grayscale,2745,2745,8,,-1.6308497190475464,2.9516098499298096
resnet50,grayscale,2844,2844,8,,-0.8976578116416931,2.59709095954895
resnet50,grayscale,4242,4242,8,,-2.279057025909424,3.1078553199768066
resnet50,grayscale,3157,3157,8,,-1.92503023147583,2.933227300643921
resnet50,grayscale,1833,1833,8,,-2.2029881477355957,3.0364997386932373
resnet50,grayscale,319,319,5,,10.272061347961426,7.221649169921875
resnet50,grayscale,2391,2391,5,,13.124102592468262,5.933742523193359
resnet50,grayscale,5381,5381,5,,10.673929214477539,6.2499518394470215
resnet50,grayscale,3863,3863,5,,10.875946998596191,5.666786193847656
resnet50,grayscale,6358,6358,5,,11.863836288452148,6.834590435028076
resnet50,grayscale,97,97,5,,9.872147560119629,9.166799545288086
resnet50,grayscale,6224,6224,5,,11.159790992736816,6.320974826812744
resnet50,grayscale,2268,2268,5,,10.033760070800781,9.071236610412598
resnet50,grayscale,7706,7706,5,,10.788898468017578,6.577712535858154
resnet50,grayscale,2950,2950,5,,10.942916870117188,7.439392566680908
resnet50,grayscale,4290,4290,5,,13.141498565673828,5.908912181854248
resnet50,grayscale,7130,7130,5,,11.050637245178223,5.805880069732666
resnet50,grayscale,5924,5924,5,,11.200650215148926,6.430609226226807
resnet50,grayscale,6922,6922,5,,11.491823196411133,6.7123260498046875
resnet50,grayscale,2766,2766,5,,9.840655326843262,9.187273025512695
resnet50,grayscale,645,645,5,,11.47528076171875,6.683971881866455
resnet50,grayscale,6989,6989,5,,11.349137306213379,6.1768107414245605
resnet50,grayscale,6716,6716,5,,10.608979225158691,6.6823344230651855
resnet50,grayscale,7413,7413,5,,9.903709411621094,9.170574188232422
resnet50,grayscale,4547,4547,5,,10.302613258361816,7.236055374145508
resnet50,grayscale,7995,7995,9,,2.43676495552063,9.849905014038086
resnet50,grayscale,1515,1515,9,,1.9694747924804688,9.266732215881348
resnet50,grayscale,7752,7752,9,,2.9906065464019775,9.665781021118164
resnet50,grayscale,2655,2655,9,,2.308563232421875,9.742731094360352
resnet50,grayscale,2114,2114,9,,2.98673677444458,9.679917335510254
resnet50,grayscale,2062,2062,9,,1.8198825120925903,9.262266159057617
resnet50,grayscale,7380,7380,9,,2.026388645172119,9.306138038635254
resnet50,grayscale,5284,5284,9,,2.9099483489990234,9.373435974121094
resnet50,grayscale,191,191,9,,2.44024920463562,10.06360149383545
resnet50,grayscale,4723,4723,9,,2.5529141426086426,9.459978103637695
resnet50,grayscale,1430,1430,9,,2.9979360103607178,9.213253021240234
resnet50,grayscale,3893,3893,9,,2.894597291946411,9.733242988586426
resnet50,grayscale,5851,5851,9,,1.7280393838882446,9.047124862670898
resnet50,grayscale,7938,7938,9,,2.376513719558716,9.571773529052734
resnet50,grayscale,4094,4094,9,,1.4349373579025269,9.13864803314209
resnet50,grayscale,419,419,9,,2.055847406387329,9.851741790771484
resnet50,grayscale,2011,2011,9,,1.7209093570709229,9.691394805908203
resnet50,grayscale,1411,1411,9,,1.486425518989563,9.145102500915527
resnet50,grayscale,5981,5981,9,,1.71511709690094,9.767973899841309
resnet50,grayscale,5452,5452,9,,1.7223299741744995,9.635211944580078
resnet50,grayscale,1667,1667,6,,10.081031799316406,5.282424449920654
resnet50,grayscale,7555,7555,6,,9.936650276184082,5.920907974243164
resnet50,grayscale,3292,3292,6,,9.773107528686523,6.055958271026611
resnet50,grayscale,4093,4093,6,,9.275014877319336,6.494351387023926
resnet50,grayscale,7108,7108,6,,10.435966491699219,5.5147833824157715
resnet50,grayscale,7600,7600,6,,10.269952774047852,4.885343074798584
resnet50,grayscale,7781,7781,6,,11.057658195495605,5.229806423187256
resnet50,grayscale,7338,7338,6,,10.351516723632812,5.027322292327881
resnet50,grayscale,5580,5580,6,,10.604724884033203,5.498919486999512
resnet50,grayscale,3494,3494,6,,10.267770767211914,4.852841377258301
resnet50,grayscale,920,920,6,,11.232735633850098,4.782794952392578
resnet50,grayscale,6713,6713,6,,9.849525451660156,5.8226542472839355
resnet50,grayscale,3418,3418,6,,10.562496185302734,4.532329082489014
resnet50,grayscale,3777,3777,6,,11.026021957397461,4.756743907928467
resnet50,grayscale,3962,3962,6,,11.147383689880371,5.136425018310547
resnet50,grayscale,2958,2958,6,,10.248537063598633,4.725409030914307
resnet50,grayscale,873,873,6,,11.62067699432373,4.120097637176514
resnet50,grayscale,4254,4254,6,,11.383816719055176,5.131303787231445
resnet50,grayscale,5858,5858,6,,11.688732147216797,4.947220802307129
resnet50,grayscale,3515,3515,6,,11.464859962463379,4.8613176345825195
resnet50,grayscale,95,95,1,,6.663125514984131,4.69492769241333
resnet50,grayscale,3937,3937,1,,6.956808090209961,4.449248313903809
resnet50,grayscale,6169,6169,1,,5.850738525390625,6.038910865783691
resnet50,grayscale,5560,5560,1,,6.698714733123779,5.2137770652771
resnet50,grayscale,1115,1115,1,,6.530638694763184,5.2577900886535645
resnet50,grayscale,6938,6938,1,,6.613587856292725,4.7334394454956055
resnet50,grayscale,1109,1109,1,,5.68356990814209,5.681663513183594
resnet50,grayscale,4640,4640,1,,6.828006267547607,5.369270324707031
resnet50,grayscale,825,825,1,,5.71923303604126,5.362551689147949
resnet50,grayscale,6594,6594,1,,5.6517181396484375,5.771297454833984
resnet50,grayscale,261,261,1,,5.751877307891846,5.19108772277832
resnet50,grayscale,116,116,1,,6.209695339202881,5.334562301635742
resnet50,grayscale,2687,2687,1,,6.667139530181885,4.96272087097168
resnet50,grayscale,5256,5256,1,,6.677541255950928,4.679426193237305
resnet50,grayscale,1568,1568,1,,11.773635864257812,8.934876441955566
resnet50,grayscale,5220,5220,1,,6.310230731964111,6.997239589691162
resnet50,grayscale,6954,6954,1,,7.006313800811768,5.855315208435059
resnet50,grayscale,2116,2116,1,,12.511876106262207,9.10816764831543
resnet50,grayscale,3491,3491,1,,6.675282001495361,5.194405555725098
resnet50,grayscale,5092,5092,1,,6.436396598815918,4.850040912628174
resnet50,grayscale,4172,4172,7,,15.670890808105469,5.142886638641357
resnet50,grayscale,1711,1711,7,,16.313373565673828,5.601434230804443
resnet50,grayscale,4403,4403,7,,15.25905704498291,5.770516872406006
resnet50,grayscale,1048,1048,7,,15.258938789367676,5.784400939941406
resnet50,grayscale,5450,5450,7,,16.243576049804688,6.4680585861206055
resnet50,grayscale,1579,1579,7,,16.269664764404297,5.646909713745117
resnet50,grayscale,1771,1771,7,,14.619574546813965,5.977446556091309
resnet50,grayscale,29,29,7,,15.640466690063477,5.926536560058594
resnet50,grayscale,6772,6772,7,,13.254867553710938,5.708868026733398
resnet50,grayscale,2746,2746,7,,15.788657188415527,5.7429399490356445
resnet50,grayscale,1220,1220,7,,15.317865371704102,5.5171613693237305
resnet50,grayscale,269,269,7,,15.282169342041016,6.137455463409424
resnet50,grayscale,5719,5719,7,,16.32953453063965,6.552797794342041
resnet50,grayscale,1956,1956,7,,12.560820579528809,6.201514720916748
resnet50,grayscale,2854,2854,7,,15.572757720947266,5.605797290802002
resnet50,grayscale,4236,4236,7,,15.929166793823242,6.229568958282471
resnet50,grayscale,3404,3404,7,,15.32602310180664,5.94289493560791
resnet50,grayscale,2668,2668,7,,15.591266632080078,5.389013767242432
resnet50,grayscale,1440,1440,7,,15.189756393432617,5.7464189529418945
resnet50,grayscale,4308,4308,7,,15.643367767333984,6.136109828948975
resnet50,cue_conflict,p01_r01_a_to_b,6455,0,,5.982428073883057,8.159103393554688
resnet50,cue_conflict,p01_r03_a_to_b,4130,0,,5.892979621887207,8.218677520751953
