backbone,condition,condition_point_id,clean_official_index,true_class_id,translation_direction,umap_x,umap_y
clip_vit_b_32,clean,4921,4921,2,,4.7703962326049805,10.145197868347168
clip_vit_b_32,clean,6264,6264,2,,4.845869064331055,10.266351699829102
clip_vit_b_32,clean,6426,6426,2,,5.085264205932617,10.49011516571045
clip_vit_b_32,clean,470,470,2,,6.117456436157227,11.131091117858887
clip_vit_b_32,clean,1839,1839,2,,5.163281440734863,10.44049072265625
clip_vit_b_32,clean,5237,5237,2,,5.614407539367676,9.967845916748047
clip_vit_b_32,clean,409,409,2,,6.014502048492432,11.036456108093262
clip_vit_b_32,clean,6616,6616,2,,5.324070930480957,10.333221435546875
clip_vit_b_32,clean,7084,7084,2,,4.704168319702148,10.107118606567383
clip_vit_b_32,clean,6028,6028,2,,5.121685028076172,10.549875259399414
clip_vit_b_32,clean,6692,6692,2,,5.790957927703857,9.612190246582031
clip_vit_b_32,clean,2392,2392,2,,5.3090410232543945,10.256308555603027
clip_vit_b_32,clean,483,483,2,,5.720334529876709,10.43952751159668
clip_vit_b_32,clean,4735,4735,2,,5.792417526245117,9.576790809631348
clip_vit_b_32,clean,691,691,4,,-4.610777378082275,5.451726913452148
clip_vit_b_32,clean,6288,6288,4,,-4.4953083992004395,5.451545715332031
clip_vit_b_32,clean,3287,3287,4,,-5.044162750244141,5.258678913116455
clip_vit_b_32,clean,3512,3512,4,,-4.566896915435791,5.555054664611816
clip_vit_b_32,clean,3458,3458,4,,-5.0040717124938965,5.412139892578125
clip_vit_b_32,clean,7864,7864,4,,-5.201476097106934,5.2293477058410645
clip_vit_b_32,clean,7475,7475,4,,-5.192257881164551,5.476322174072266
clip_vit_b_32,clean,171,171,4,,-4.572686672210693,5.617074966430664
clip_vit_b_32,clean,5135,5135,4,,-4.567627906799316,5.776331424713135
clip_vit_b_32,clean,7940,7940,4,,-4.676338195800781,5.611740589141846
clip_vit_b_32,clean,5062,5062,4,,-4.732829570770264,5.792167663574219
clip_vit_b_32,clean,5623,5623,4,,-5.2548627853393555,5.507428169250488
clip_vit_b_32,clean,3365,3365,4,,-5.325821876525879,5.525227069854736
clip_vit_b_32,clean,3763,3763,4,,-4.994360446929932,5.3469438552856445
clip_vit_b_32,clean,7610,7610,4,,-4.6796674728393555,5.3576340675354
clip_vit_b_32,clean,3179,3179,4,,-5.307238578796387,5.508156776428223
clip_vit_b_32,clean,5077,5077,4,,-5.242615222930908,5.282081604003906
clip_vit_b_32,clean,1111,1111,4,,-5.126973628997803,5.1911468505859375
clip_vit_b_32,clean,5213,5213,4,,-4.95115852355957,5.45117712020874
clip_vit_b_32,clean,6097,6097,4,,-5.270849227905273,5.376490592956543
clip_vit_b_32,clean,5525,5525,8,,10.53605842590332,8.521052360534668
clip_vit_b_32,clean,7875,7875,8,,10.462413787841797,8.477046966552734
clip_vit_b_32,clean,706,706,8,,10.395736694335938,8.377470016479492
clip_vit_b_32,clean,3412,3412,8,,11.559320449829102,8.332075119018555
clip_vit_b_32,clean,667,667,8,,11.582361221313477,8.305493354797363
clip_vit_b_32,clean,7818,7818,8,,10.83875846862793,8.238194465637207
clip_vit_b_32,clean,2109,2109,8,,10.443028450012207,8.37216854095459
clip_vit_b_32,clean,6434,6434,8,,11.520519256591797,8.417295455932617
clip_vit_b_32,clean,4662,4662,8,,11.315353393554688,8.229391098022461
clip_vit_b_32,clean,1640,1640,8,,11.003422737121582,8.349952697753906
clip_vit_b_32,clean,5451,5451,8,,11.504100799560547,8.330848693847656
clip_vit_b_32,clean,4990,4990,8,,10.951906204223633,8.178153991699219
clip_vit_b_32,clean,5694,5694,8,,10.262430191040039,8.204279899597168
clip_vit_b_32,clean,1783,1783,8,,11.091903686523438,8.317598342895508
clip_vit_b_32,clean,2340,2340,8,,11.331035614013672,8.200433731079102
clip_vit_b_32,clean,2745,2745,8,,10.997214317321777,8.191168785095215
clip_vit_b_32,clean,2844,2844,8,,10.25867748260498,8.219889640808105
clip_vit_b_32,clean,4242,4242,8,,10.93603229522705,8.152338027954102
clip_vit_b_32,clean,3157,3157,8,,11.341971397399902,8.124573707580566
clip_vit_b_32,clean,1833,1833,8,,10.966803550720215,8.190712928771973
clip_vit_b_32,clean,319,319,5,,-2.8128716945648193,8.54389762878418
clip_vit_b_32,clean,2391,2391,5,,-3.3837697505950928,8.696178436279297
clip_vit_b_32,clean,5381,5381,5,,-3.2081377506256104,8.562668800354004
clip_vit_b_32,clean,3863,3863,5,,-3.3172287940979004,8.931208610534668
clip_vit_b_32,clean,6358,6358,5,,-1.0716073513031006,7.15580940246582
clip_vit_b_32,clean,97,97,5,,-3.092642068862915,8.494134902954102
clip_vit_b_32,clean,6224,6224,5,,-3.1477160453796387,9.003225326538086
clip_vit_b_32,clean,2268,2268,5,,-2.879824638366699,8.43179702758789
clip_vit_b_32,clean,7706,7706,5,,-2.598273754119873,8.670526504516602
clip_vit_b_32,clean,2950,2950,5,,-2.7106869220733643,8.371052742004395
clip_vit_b_32,clean,4290,4290,5,,-3.79335355758667,6.300544261932373
clip_vit_b_32,clean,7130,7130,5,,-3.147547721862793,8.828474044799805
clip_vit_b_32,clean,5924,5924,5,,-2.578680992126465,9.645805358886719
clip_vit_b_32,clean,6922,6922,5,,-3.379154920578003,8.773566246032715
clip_vit_b_32,clean,2766,2766,5,,-2.9964942932128906,8.384618759155273
clip_vit_b_32,clean,645,645,5,,-3.1512527465820312,8.606364250183105
clip_vit_b_32,clean,6989,6989,5,,-3.09334659576416,9.253294944763184
clip_vit_b_32,clean,6716,6716,5,,-2.76676607131958,8.81795597076416
clip_vit_b_32,clean,7413,7413,5,,-2.9386723041534424,7.868537902832031
clip_vit_b_32,clean,4547,4547,5,,-2.7968344688415527,8.454142570495605
clip_vit_b_32,clean,7995,7995,9,,6.65403938293457,8.603231430053711
clip_vit_b_32,clean,1515,1515,9,,6.620264530181885,8.22531509399414
clip_vit_b_32,clean,7752,7752,9,,6.447744846343994,7.423342227935791
clip_vit_b_32,clean,2655,2655,9,,6.221994876861572,8.4920654296875
clip_vit_b_32,clean,2114,2114,9,,6.41923189163208,7.3638153076171875
clip_vit_b_32,clean,2062,2062,9,,6.751897811889648,8.426667213439941
clip_vit_b_32,clean,7380,7380,9,,6.891271591186523,8.42792797088623
clip_vit_b_32,clean,5284,5284,9,,6.498595714569092,8.089902877807617
clip_vit_b_32,clean,191,191,9,,5.818689823150635,10.345572471618652
clip_vit_b_32,clean,4723,4723,9,,6.484344959259033,8.339194297790527
clip_vit_b_32,clean,1430,1430,9,,6.376599311828613,8.218900680541992
clip_vit_b_32,clean,3893,3893,9,,6.50146484375,7.571436405181885
clip_vit_b_32,clean,5851,5851,9,,6.903567790985107,8.410447120666504
clip_vit_b_32,clean,7938,7938,9,,6.4835381507873535,8.061790466308594
clip_vit_b_32,clean,4094,4094,9,,7.017932891845703,8.483146667480469
clip_vit_b_32,clean,419,419,9,,6.506646156311035,8.442502975463867
clip_vit_b_32,clean,2011,2011,9,,7.055204391479492,8.16430377960205
clip_vit_b_32,clean,1411,1411,9,,6.897789478302002,8.356943130493164
clip_vit_b_32,clean,5981,5981,9,,6.8605875968933105,8.090816497802734
clip_vit_b_32,clean,5452,5452,9,,7.0655436515808105,8.23536491394043
clip_vit_b_32,clean,1667,1667,6,,-2.493828296661377,10.909799575805664
clip_vit_b_32,clean,7555,7555,6,,-2.5770928859710693,10.86034870147705
clip_vit_b_32,clean,3292,3292,6,,-2.277606725692749,10.684986114501953
clip_vit_b_32,clean,4093,4093,6,,-2.257657527923584,10.838434219360352
clip_vit_b_32,clean,7108,7108,6,,-2.5065953731536865,10.39694881439209
clip_vit_b_32,clean,7600,7600,6,,-1.594630479812622,10.396418571472168
clip_vit_b_32,clean,7781,7781,6,,-2.452913999557495,10.10739517211914
clip_vit_b_32,clean,7338,7338,6,,-2.2653720378875732,10.505393981933594
clip_vit_b_32,clean,5580,5580,6,,-1.9225329160690308,10.304451942443848
clip_vit_b_32,clean,3494,3494,6,,-2.01235294342041,10.428630828857422
clip_vit_b_32,clean,920,920,6,,-2.615757465362549,10.253416061401367
clip_vit_b_32,clean,6713,6713,6,,-2.4868276119232178,10.92548942565918
clip_vit_b_32,clean,3418,3418,6,,-1.766004204750061,10.470503807067871
clip_vit_b_32,clean,3777,3777,6,,-2.291445255279541,10.344799041748047
clip_vit_b_32,clean,3962,3962,6,,-2.4829156398773193,10.10175895690918
clip_vit_b_32,clean,2958,2958,6,,-1.7165331840515137,10.355551719665527
clip_vit_b_32,clean,873,873,6,,-2.17960262298584,9.730796813964844
clip_vit_b_32,clean,4254,4254,6,,-2.455195665359497,10.10183048248291
clip_vit_b_32,clean,5858,5858,6,,-2.6177828311920166,10.131823539733887
clip_vit_b_32,clean,3515,3515,6,,-2.6221141815185547,10.22714900970459
clip_vit_b_32,clean,95,95,1,,0.8412526845932007,5.089953422546387
clip_vit_b_32,clean,3937,3937,1,,0.8053762316703796,5.257139205932617
clip_vit_b_32,clean,6169,6169,1,,1.0091683864593506,6.223717212677002
clip_vit_b_32,clean,5560,5560,1,,0.9201269745826721,5.338573932647705
clip_vit_b_32,clean,1115,1115,1,,0.3844543993473053,5.623998641967773
clip_vit_b_32,clean,6938,6938,1,,0.9097902178764343,5.03362512588501
clip_vit_b_32,clean,1109,1109,1,,0.9221417307853699,6.127315044403076
clip_vit_b_32,clean,4640,4640,1,,0.2827067971229553,5.559607982635498
clip_vit_b_32,clean,825,825,1,,0.8390330076217651,6.009615898132324
clip_vit_b_32,clean,6594,6594,1,,0.9237217307090759,6.064897060394287
clip_vit_b_32,clean,261,261,1,,0.5612866282463074,6.038919448852539
clip_vit_b_32,clean,116,116,1,,1.1036279201507568,5.696674823760986
clip_vit_b_32,clean,2687,2687,1,,0.6794182062149048,5.159140110015869
clip_vit_b_32,clean,5256,5256,1,,0.9452435374259949,5.475090503692627
clip_vit_b_32,clean,1568,1568,1,,0.5100643038749695,5.138045310974121
clip_vit_b_32,clean,5220,5220,1,,1.3894482851028442,7.631561756134033
clip_vit_b_32,clean,6954,6954,1,,0.31948721408843994,4.87781286239624
clip_vit_b_32,clean,2116,2116,1,,0.3130762577056885,4.8667707443237305
clip_vit_b_32,clean,3491,3491,1,,0.24279683828353882,5.443488597869873
clip_vit_b_32,clean,5092,5092,1,,0.8596194982528687,5.246374607086182
clip_vit_b_32,clean,4172,4172,7,,-0.7686620950698853,5.902376651763916
clip_vit_b_32,clean,1711,1711,7,,-1.6362411975860596,5.240128993988037
clip_vit_b_32,clean,4403,4403,7,,-1.199710726737976,5.727631568908691
clip_vit_b_32,clean,1048,1048,7,,-1.350387454032898,5.705487251281738
clip_vit_b_32,clean,5450,5450,7,,-0.9714331030845642,5.632416725158691
clip_vit_b_32,clean,1579,1579,7,,-1.652688980102539,5.210015296936035
clip_vit_b_32,clean,1771,1771,7,,-1.7271548509597778,5.782206058502197
clip_vit_b_32,clean,29,29,7,,-1.670836329460144,5.345901012420654
clip_vit_b_32,clean,6772,6772,7,,-1.2402386665344238,6.419820785522461
clip_vit_b_32,clean,2746,2746,7,,-1.23794686794281,5.660828590393066
clip_vit_b_32,clean,1220,1220,7,,-1.1478022336959839,5.826887130737305
clip_vit_b_32,clean,269,269,7,,-1.6015366315841675,5.464531421661377
clip_vit_b_32,clean,5719,5719,7,,-0.9442659020423889,5.638586044311523
clip_vit_b_32,clean,1956,1956,7,,-1.188774824142456,6.436763763427734
clip_vit_b_32,clean,2854,2854,7,,-1.2084870338439941,5.94306755065918
clip_vit_b_32,clean,4236,4236,7,,-1.084781527519226,5.645188808441162
clip_vit_b_32,clean,3404,3404,7,,-0.9372546076774597,5.772099018096924
clip_vit_b_32,clean,2668,2668,7,,-1.2577027082443237,6.050992488861084
clip_vit_b_32,clean,1440,1440,7,,-1.3405112028121948,5.678989410400391
clip_vit_b_32,clean,4308,4308,7,,-0.9085133671760559,6.056612968444824
clip_vit_b_32,grayscale,6455,6455,0,,11.825207710266113,1.403599500656128
clip_vit_b_32,grayscale,4130,4130,0,,12.218297958374023,1.3014801740646362
clip_vit_b_32,grayscale,2024,2024,0,,11.937823295593262,1.2602558135986328
clip_vit_b_32,grayscale,7150,7150,0,,12.536091804504395,1.620524287223816
clip_vit_b_32,grayscale,7372,7372,0,,12.923704147338867,1.444274663925171
clip_vit_b_32,grayscale,7009,7009,0,,12.334092140197754,1.686819076538086
clip_vit_b_32,grayscale,3437,3437,0,,11.917510986328125,1.1489914655685425
clip_vit_b_32,grayscale,4615,4615,0,,12.522747039794922,1.4643057584762573
clip_vit_b_32,grayscale,5999,5999,0,,12.031061172485352,1.7514655590057373
clip_vit_b_32,grayscale,4675,4675,0,,12.89628791809082,1.4368928670883179
clip_vit_b_32,grayscale,4785,4785,0,,13.059883117675781,1.3611834049224854
clip_vit_b_32,grayscale,1175,1175,0,,12.689047813415527,1.4031717777252197
clip_vit_b_32,grayscale,1648,1648,0,,12.938620567321777,1.4675617218017578
clip_vit_b_32,grayscale,4893,4893,0,,12.544782638549805,1.2860913276672363
clip_vit_b_32,grayscale,1977,1977,0,,12.204304695129395,1.8375279903411865
clip_vit_b_32,grayscale,6986,6986,0,,12.06923770904541,1.1344387531280518
clip_vit_b_32,grayscale,7634,7634,0,,12.382669448852539,1.1918416023254395
clip_vit_b_32,grayscale,6844,6844,0,,12.260393142700195,1.79521644115448
clip_vit_b_32,grayscale,81,81,0,,12.09338092803955,1.868516206741333
clip_vit_b_32,grayscale,3965,3965,0,,12.971270561218262,1.4574612379074097
clip_vit_b_32,grayscale,1204,1204,3,,-2.420910596847534,6.952756404876709
clip_vit_b_32,grayscale,4229,4229,3,,-2.369943618774414,7.00754976272583
clip_vit_b_32,grayscale,5528,5528,3,,-1.7966675758361816,7.778410911560059
clip_vit_b_32,grayscale,1401,1401,3,,-1.6967648267745972,7.296544075012207
clip_vit_b_32,grayscale,4821,4821,3,,-1.8910510540008545,7.402401447296143
clip_vit_b_32,grayscale,6952,6952,3,,-1.8131715059280396,7.76816987991333
clip_vit_b_32,grayscale,372,372,3,,-1.4650967121124268,7.539986610412598
clip_vit_b_32,grayscale,4908,4908,3,,-1.9543652534484863,7.486825942993164
clip_vit_b_32,grayscale,2754,2754,3,,-2.160531520843506,7.110463619232178
clip_vit_b_32,grayscale,632,632,3,,-2.361473321914673,6.9370198249816895
clip_vit_b_32,grayscale,4023,4023,3,,-1.7632029056549072,6.404217720031738
clip_vit_b_32,grayscale,176,176,3,,-2.334238052368164,6.962535381317139
clip_vit_b_32,grayscale,3851,3851,3,,-1.484663963317871,7.8338799476623535
clip_vit_b_32,grayscale,391,391,3,,-2.8136801719665527,6.633148193359375
clip_vit_b_32,grayscale,4463,4463,3,,-1.6442748308181763,7.423697471618652
clip_vit_b_32,grayscale,3375,3375,3,,-2.134457588195801,6.591098308563232
clip_vit_b_32,grayscale,1370,1370,3,,-1.8014277219772339,7.76971960067749
clip_vit_b_32,grayscale,2539,2539,3,,-2.2980198860168457,7.026527404785156
clip_vit_b_32,grayscale,979,979,3,,-2.0012407302856445,7.5874834060668945
clip_vit_b_32,grayscale,4590,4590,3,,-1.7277528047561646,7.0772199630737305
clip_vit_b_32,grayscale,3067,3067,2,,5.382884502410889,10.242098808288574
clip_vit_b_32,grayscale,3362,3362,2,,6.104153633117676,11.113226890563965
clip_vit_b_32,grayscale,6244,6244,2,,5.117757320404053,10.32846450805664
clip_vit_b_32,grayscale,6271,6271,2,,6.1154303550720215,11.130404472351074
clip_vit_b_32,grayscale,317,317,2,,5.959208011627197,10.967365264892578
clip_vit_b_32,grayscale,1202,1202,2,,6.012897968292236,11.01003360748291
clip_vit_b_32,grayscale,4921,4921,2,,4.820851802825928,10.181257247924805
clip_vit_b_32,grayscale,6264,6264,2,,4.811670780181885,10.248982429504395
clip_vit_b_32,grayscale,6426,6426,2,,5.098355770111084,10.53419017791748
clip_vit_b_32,grayscale,470,470,2,,6.1767578125,11.193044662475586
clip_vit_b_32,grayscale,1839,1839,2,,5.081343650817871,10.47689151763916
clip_vit_b_32,grayscale,5237,5237,2,,5.597898960113525,9.958712577819824
clip_vit_b_32,grayscale,409,409,2,,5.949680328369141,10.97248649597168
clip_vit_b_32,grayscale,6616,6616,2,,5.520572185516357,10.383763313293457
clip_vit_b_32,grayscale,7084,7084,2,,4.695701599121094,10.111388206481934
clip_vit_b_32,grayscale,6028,6028,2,,5.09971809387207,10.520057678222656
clip_vit_b_32,grayscale,6692,6692,2,,5.8324713706970215,9.50069808959961
clip_vit_b_32,grayscale,2392,2392,2,,5.310753345489502,10.244277000427246
clip_vit_b_32,grayscale,483,483,2,,5.6671857833862305,10.450522422790527
clip_vit_b_32,grayscale,4735,4735,2,,5.858051300048828,9.49480152130127
clip_vit_b_32,grayscale,691,691,4,,-4.653100967407227,5.440064907073975
clip_vit_b_32,grayscale,6288,6288,4,,-4.492868423461914,5.469353199005127
clip_vit_b_32,grayscale,3287,3287,4,,-5.092698097229004,5.265316963195801
clip_vit_b_32,grayscale,3512,3512,4,,-4.367184162139893,5.616800785064697
clip_vit_b_32,grayscale,3458,3458,4,,-5.007592678070068,5.52549409866333
clip_vit_b_32,grayscale,7864,7864,4,,-5.150169849395752,5.265289306640625
clip_vit_b_32,grayscale,7475,7475,4,,-5.131801605224609,5.298779010772705
clip_vit_b_32,grayscale,171,171,4,,-4.48380708694458,5.651833534240723
clip_vit_b_32,grayscale,5135,5135,4,,-4.595218181610107,5.7028021812438965
clip_vit_b_32,grayscale,7940,7940,4,,-4.741013526916504,5.612943172454834
clip_vit_b_32,grayscale,5062,5062,4,,-4.582263469696045,5.662919044494629
clip_vit_b_32,grayscale,5623,5623,4,,-5.127429962158203,5.338201999664307
clip_vit_b_32,grayscale,3365,3365,4,,-5.181884765625,5.599107265472412
clip_vit_b_32,grayscale,3763,3763,4,,-4.8172383308410645,5.340816974639893
clip_vit_b_32,grayscale,7610,7610,4,,-4.5685343742370605,5.350831508636475
clip_vit_b_32,grayscale,3179,3179,4,,-5.243330955505371,5.457921028137207
clip_vit_b_32,grayscale,5077,5077,4,,-5.065701484680176,5.144743919372559
clip_vit_b_32,grayscale,1111,1111,4,,-5.064942359924316,5.165304660797119
clip_vit_b_32,grayscale,5213,5213,4,,-4.448197841644287,5.540618896484375
clip_vit_b_32,grayscale,6097,6097,4,,-5.2289886474609375,5.350368499755859
clip_vit_b_32,grayscale,5525,5525,8,,10.503979682922363,8.523287773132324
clip_vit_b_32,grayscale,7875,7875,8,,10.49720573425293,8.517793655395508
clip_vit_b_32,grayscale,706,706,8,,10.378992080688477,8.336472511291504
clip_vit_b_32,grayscale,3412,3412,8,,11.324742317199707,8.487448692321777
clip_vit_b_32,grayscale,667,667,8,,11.339986801147461,8.483602523803711
clip_vit_b_32,grayscale,7818,7818,8,,10.776224136352539,8.292284965515137
clip_vit_b_32,grayscale,2109,2109,8,,10.480945587158203,8.34001350402832
clip_vit_b_32,grayscale,6434,6434,8,,11.37370777130127,8.463412284851074
clip_vit_b_32,grayscale,4662,4662,8,,11.284024238586426,8.304976463317871
clip_vit_b_32,grayscale,1640,1640,8,,10.685566902160645,8.307910919189453
clip_vit_b_32,grayscale,5451,5451,8,,11.359734535217285,8.534469604492188
clip_vit_b_32,grayscale,4990,4990,8,,10.900399208068848,8.130969047546387
clip_vit_b_32,grayscale,5694,5694,8,,10.400559425354004,8.2590970993042
clip_vit_b_32,grayscale,1783,1783,8,,11.196910858154297,8.358086585998535
clip_vit_b_32,grayscale,2340,2340,8,,11.229752540588379,8.284618377685547
clip_vit_b_32,grayscale,2745,2745,8,,10.690888404846191,8.427116394042969
clip_vit_b_32,grayscale,2844,2844,8,,10.336379051208496,8.279595375061035
clip_vit_b_32,grayscale,4242,4242,8,,10.757161140441895,8.329245567321777
clip_vit_b_32,grayscale,3157,3157,8,,10.840399742126465,8.431595802307129
clip_vit_b_32,grayscale,1833,1833,8,,10.830408096313477,8.304438591003418
clip_vit_b_32,grayscale,319,319,5,,-2.768228769302368,8.526176452636719
clip_vit_b_32,grayscale,2391,2391,5,,-3.2544312477111816,8.65716552734375
clip_vit_b_32,grayscale,5381,5381,5,,-3.170987844467163,8.51581859588623
clip_vit_b_32,grayscale,3863,3863,5,,-3.2853646278381348,8.924066543579102
clip_vit_b_32,grayscale,6358,6358,5,,-1.108741044998169,7.084641456604004
clip_vit_b_32,grayscale,97,97,5,,-2.9869539737701416,8.19353199005127
clip_vit_b_32,grayscale,6224,6224,5,,-3.21907114982605,8.971068382263184
clip_vit_b_32,grayscale,2268,2268,5,,-2.8699934482574463,8.32817268371582
clip_vit_b_32,grayscale,7706,7706,5,,-2.557340621948242,8.657411575317383
clip_vit_b_32,grayscale,2950,2950,5,,-2.7132437229156494,8.336996078491211
clip_vit_b_32,grayscale,4290,4290,5,,-3.68672513961792,6.078949928283691
clip_vit_b_32,grayscale,7130,7130,5,,-3.1898255348205566,8.780595779418945
clip_vit_b_32,grayscale,5924,5924,5,,-2.573920965194702,9.599503517150879
clip_vit_b_32,grayscale,6922,6922,5,,-3.331589937210083,8.847047805786133
clip_vit_b_32,grayscale,2766,2766,5,,-2.986976385116577,8.35303783416748
clip_vit_b_32,grayscale,645,645,5,,-3.1971025466918945,8.640953063964844
clip_vit_b_32,grayscale,6989,6989,5,,-3.2281551361083984,9.041718482971191
clip_vit_b_32,grayscale,6716,6716,5,,-2.790048122406006,8.825078010559082
clip_vit_b_32,grayscale,7413,7413,5,,-2.9464704990386963,7.841278553009033
clip_vit_b_32,grayscale,4547,4547,5,,-2.843153238296509,8.536819458007812
clip_vit_b_32,grayscale,7995,7995,9,,6.237451553344727,8.817460060119629
clip_vit_b_32,grayscale,1515,1515,9,,6.601890563964844,7.899835109710693
clip_vit_b_32,grayscale,7752,7752,9,,6.458799362182617,7.473231792449951
clip_vit_b_32,grayscale,2655,2655,9,,6.222930431365967,8.417817115783691
clip_vit_b_32,grayscale,2114,2114,9,,6.446802139282227,7.487954139709473
clip_vit_b_32,grayscale,2062,2062,9,,6.775693416595459,8.377601623535156
clip_vit_b_32,grayscale,7380,7380,9,,6.882269859313965,8.356060028076172
clip_vit_b_32,grayscale,5284,5284,9,,6.464543342590332,8.032865524291992
clip_vit_b_32,grayscale,191,191,9,,5.8467512130737305,10.360370635986328
clip_vit_b_32,grayscale,4723,4723,9,,6.432701587677002,8.374645233154297
clip_vit_b_32,grayscale,1430,1430,9,,6.391082286834717,8.307770729064941
clip_vit_b_32,grayscale,3893,3893,9,,6.490578651428223,7.57630729675293
clip_vit_b_32,grayscale,5851,5851,9,,6.961603164672852,8.33016300201416
clip_vit_b_32,grayscale,7938,7938,9,,6.412484169006348,7.984179973602295
clip_vit_b_32,grayscale,4094,4094,9,,6.960493564605713,8.499261856079102
clip_vit_b_32,grayscale,419,419,9,,6.429783344268799,8.446577072143555
clip_vit_b_32,grayscale,2011,2011,9,,7.020374774932861,8.12105655670166
clip_vit_b_32,grayscale,1411,1411,9,,6.9870805740356445,8.240272521972656
clip_vit_b_32,grayscale,5981,5981,9,,6.880431175231934,7.937466144561768
clip_vit_b_32,grayscale,5452,5452,9,,7.049851417541504,8.210599899291992
clip_vit_b_32,grayscale,1667,1667,6,,-2.4894800186157227,10.958438873291016
clip_vit_b_32,grayscale,7555,7555,6,,-2.559391736984253,11.019282341003418
clip_vit_b_32,grayscale,3292,3292,6,,-2.304624557495117,10.70454216003418
clip_vit_b_32,grayscale,4093,4093,6,,-2.2746922969818115,10.843582153320312
clip_vit_b_32,grayscale,7108,7108,6,,-2.567331552505493,10.532099723815918
clip_vit_b_32,grayscale,7600,7600,6,,-1.625952959060669,10.424525260925293
clip_vit_b_32,grayscale,7781,7781,6,,-2.4759037494659424,10.1126127243042
clip_vit_b_32,grayscale,7338,7338,6,,-2.3451080322265625,10.692549705505371
clip_vit_b_32,grayscale,5580,5580,6,,-2.127481698989868,10.104440689086914
clip_vit_b_32,grayscale,3494,3494,6,,-2.041999578475952,10.485154151916504
clip_vit_b_32,grayscale,920,920,6,,-2.5025389194488525,10.240592956542969
clip_vit_b_32,grayscale,6713,6713,6,,-2.5189671516418457,11.017754554748535
