backbone,condition,condition_point_id,clean_official_index,true_class_id,translation_direction,umap_x,umap_y
vit_b_16,clean,6426,6426,2,,9.940980911254883,-0.7178489565849304
vit_b_16,clean,470,470,2,,9.98779296875,-1.5796468257904053
vit_b_16,clean,1839,1839,2,,9.716678619384766,-0.7080709934234619
vit_b_16,clean,5237,5237,2,,10.460394859313965,-1.042359471321106
vit_b_16,clean,409,409,2,,10.12442398071289,-1.2995679378509521
vit_b_16,clean,6616,6616,2,,9.989089965820312,-0.5424689054489136
vit_b_16,clean,7084,7084,2,,10.953088760375977,-0.7966002225875854
vit_b_16,clean,6028,6028,2,,9.79136848449707,-0.6104813814163208
vit_b_16,clean,6692,6692,2,,10.37680435180664,-0.675046443939209
vit_b_16,clean,2392,2392,2,,10.97733211517334,-0.7627679705619812
vit_b_16,clean,483,483,2,,9.812609672546387,-0.9098992943763733
vit_b_16,clean,4735,4735,2,,10.444154739379883,-0.6219226717948914
vit_b_16,clean,691,691,4,,-0.9991654753684998,-0.1199454516172409
vit_b_16,clean,6288,6288,4,,-1.3058468103408813,-0.45052313804626465
vit_b_16,clean,3287,3287,4,,-1.7199236154556274,0.21466250717639923
vit_b_16,clean,3512,3512,4,,-1.1585923433303833,-0.11862214654684067
vit_b_16,clean,3458,3458,4,,-1.6813929080963135,0.18523700535297394
vit_b_16,clean,7864,7864,4,,-1.9925740957260132,-0.24252308905124664
vit_b_16,clean,7475,7475,4,,-1.707978367805481,-0.2998502552509308
vit_b_16,clean,171,171,4,,-1.3388385772705078,0.12040923535823822
vit_b_16,clean,5135,5135,4,,-0.7399550676345825,-0.10191445052623749
vit_b_16,clean,7940,7940,4,,-1.5143839120864868,0.10934165120124817
vit_b_16,clean,5062,5062,4,,-1.2161928415298462,0.19231803715229034
vit_b_16,clean,5623,5623,4,,-1.8767154216766357,-0.41571229696273804
vit_b_16,clean,3365,3365,4,,-1.901304841041565,-0.4586888551712036
vit_b_16,clean,3763,3763,4,,-1.7550365924835205,-0.4349973499774933
vit_b_16,clean,7610,7610,4,,-1.3509466648101807,-0.32185450196266174
vit_b_16,clean,3179,3179,4,,-2.084759473800659,0.17812016606330872
vit_b_16,clean,5077,5077,4,,-2.0966382026672363,0.710748016834259
vit_b_16,clean,1111,1111,4,,-2.0700528621673584,0.45047831535339355
vit_b_16,clean,5213,5213,4,,-1.8633595705032349,0.275589257478714
vit_b_16,clean,6097,6097,4,,-1.8962888717651367,0.026538552716374397
vit_b_16,clean,5525,5525,8,,8.484077453613281,8.110095024108887
vit_b_16,clean,7875,7875,8,,7.799829483032227,8.327245712280273
vit_b_16,clean,706,706,8,,8.414186477661133,8.13581657409668
vit_b_16,clean,3412,3412,8,,7.1347222328186035,8.287858009338379
vit_b_16,clean,667,667,8,,7.206627368927002,8.412793159484863
vit_b_16,clean,7818,7818,8,,7.692460536956787,9.268167495727539
vit_b_16,clean,2109,2109,8,,8.531057357788086,8.113739013671875
vit_b_16,clean,6434,6434,8,,7.371326446533203,8.210575103759766
vit_b_16,clean,4662,4662,8,,7.527169227600098,8.3645658493042
vit_b_16,clean,1640,1640,8,,7.478115081787109,7.858332633972168
vit_b_16,clean,5451,5451,8,,7.188507080078125,8.362988471984863
vit_b_16,clean,4990,4990,8,,7.762336730957031,9.005083084106445
vit_b_16,clean,5694,5694,8,,8.645462036132812,8.190338134765625
vit_b_16,clean,1783,1783,8,,7.964111328125,8.187057495117188
vit_b_16,clean,2340,2340,8,,7.416549205780029,8.493118286132812
vit_b_16,clean,2745,2745,8,,7.623285293579102,8.680403709411621
vit_b_16,clean,2844,2844,8,,8.560957908630371,8.139824867248535
vit_b_16,clean,4242,4242,8,,7.618496894836426,9.137617111206055
vit_b_16,clean,3157,3157,8,,7.663107395172119,8.461904525756836
vit_b_16,clean,1833,1833,8,,7.632918357849121,9.16847038269043
vit_b_16,clean,319,319,5,,1.1909583806991577,3.1340372562408447
vit_b_16,clean,2391,2391,5,,-0.5492783188819885,1.168275237083435
vit_b_16,clean,5381,5381,5,,-0.11549761146306992,1.7628403902053833
vit_b_16,clean,3863,3863,5,,0.3903563618659973,2.769378185272217
vit_b_16,clean,6358,6358,5,,0.0910128727555275,1.8160055875778198
vit_b_16,clean,97,97,5,,1.7090176343917847,9.953189849853516
vit_b_16,clean,6224,6224,5,,-0.23671020567417145,2.6872847080230713
vit_b_16,clean,2268,2268,5,,1.7150131464004517,9.949151039123535
vit_b_16,clean,7706,7706,5,,0.8277449607849121,3.5999860763549805
vit_b_16,clean,2950,2950,5,,0.8716161847114563,1.9816977977752686
vit_b_16,clean,4290,4290,5,,-0.7262967228889465,0.9526976346969604
vit_b_16,clean,7130,7130,5,,0.4172551929950714,2.927661418914795
vit_b_16,clean,5924,5924,5,,-0.266183465719223,2.670905590057373
vit_b_16,clean,6922,6922,5,,-0.07242541015148163,1.6754707098007202
vit_b_16,clean,2766,2766,5,,1.7502470016479492,9.920052528381348
vit_b_16,clean,645,645,5,,-0.2107083946466446,1.6251224279403687
vit_b_16,clean,6989,6989,5,,0.7050473690032959,3.0353806018829346
vit_b_16,clean,6716,6716,5,,0.8598089814186096,4.0970964431762695
vit_b_16,clean,7413,7413,5,,1.6683199405670166,9.990684509277344
vit_b_16,clean,4547,4547,5,,1.2678571939468384,3.1352274417877197
vit_b_16,clean,7995,7995,9,,11.629497528076172,-0.270273894071579
vit_b_16,clean,1515,1515,9,,12.702491760253906,0.6057250499725342
vit_b_16,clean,7752,7752,9,,12.85886001586914,-0.9072940349578857
vit_b_16,clean,2655,2655,9,,12.632120132446289,-0.050914909690618515
vit_b_16,clean,2114,2114,9,,12.893573760986328,-0.9216306805610657
vit_b_16,clean,2062,2062,9,,12.89757251739502,0.5614688992500305
vit_b_16,clean,7380,7380,9,,12.850541114807129,0.6826486587524414
vit_b_16,clean,5284,5284,9,,12.337475776672363,0.23263195157051086
vit_b_16,clean,191,191,9,,12.361191749572754,-0.15065042674541473
vit_b_16,clean,4723,4723,9,,11.898767471313477,0.6465004682540894
vit_b_16,clean,1430,1430,9,,12.121027946472168,0.6755530834197998
vit_b_16,clean,3893,3893,9,,12.780202865600586,-0.8420032262802124
vit_b_16,clean,5851,5851,9,,12.917673110961914,0.5915302634239197
vit_b_16,clean,7938,7938,9,,12.218246459960938,0.17241224646568298
vit_b_16,clean,4094,4094,9,,12.908721923828125,0.5161212682723999
vit_b_16,clean,419,419,9,,12.70937728881836,-0.0641012191772461
vit_b_16,clean,2011,2011,9,,13.354022979736328,0.6087115406990051
vit_b_16,clean,1411,1411,9,,12.922698974609375,0.5856895446777344
vit_b_16,clean,5981,5981,9,,13.044914245605469,0.49353113770484924
vit_b_16,clean,5452,5452,9,,13.232284545898438,0.6575745940208435
vit_b_16,clean,1667,1667,6,,-3.4544930458068848,1.8957477807998657
vit_b_16,clean,7555,7555,6,,-3.4272444248199463,1.9343369007110596
vit_b_16,clean,3292,3292,6,,-2.7095720767974854,1.9400382041931152
vit_b_16,clean,4093,4093,6,,-2.8752822875976562,1.768220067024231
vit_b_16,clean,7108,7108,6,,-2.38704514503479,1.1830602884292603
vit_b_16,clean,7600,7600,6,,-2.1870455741882324,2.5741913318634033
vit_b_16,clean,7781,7781,6,,-1.8946031332015991,2.7565484046936035
vit_b_16,clean,7338,7338,6,,-1.9689042568206787,1.4427226781845093
vit_b_16,clean,5580,5580,6,,-1.1979498863220215,1.7377866506576538
vit_b_16,clean,3494,3494,6,,-2.272705078125,2.729279041290283
vit_b_16,clean,920,920,6,,-1.9810558557510376,1.3906793594360352
vit_b_16,clean,6713,6713,6,,-3.4329657554626465,1.9362043142318726
vit_b_16,clean,3418,3418,6,,-2.282438278198242,2.9117376804351807
vit_b_16,clean,3777,3777,6,,-2.342395305633545,2.82751202583313
vit_b_16,clean,3962,3962,6,,-2.00618052482605,2.936047315597534
vit_b_16,clean,2958,2958,6,,-2.2550482749938965,2.928612232208252
vit_b_16,clean,873,873,6,,-1.927247405052185,2.326493740081787
vit_b_16,clean,4254,4254,6,,-1.3382940292358398,0.9589962959289551
vit_b_16,clean,5858,5858,6,,-2.1768929958343506,2.972750425338745
vit_b_16,clean,3515,3515,6,,-1.8223965167999268,0.7241929173469543
vit_b_16,clean,95,95,1,,4.169630527496338,3.1663296222686768
vit_b_16,clean,3937,3937,1,,4.155354976654053,2.857699394226074
vit_b_16,clean,6169,6169,1,,4.650453567504883,3.620699644088745
vit_b_16,clean,5560,5560,1,,4.080456256866455,2.6260876655578613
vit_b_16,clean,1115,1115,1,,3.571457624435425,2.948272466659546
vit_b_16,clean,6938,6938,1,,4.2133965492248535,3.2792298793792725
vit_b_16,clean,1109,1109,1,,5.470916271209717,3.589341878890991
vit_b_16,clean,4640,4640,1,,3.8204233646392822,3.385329246520996
vit_b_16,clean,825,825,1,,5.723245143890381,3.2274651527404785
vit_b_16,clean,6594,6594,1,,5.3964056968688965,3.582000732421875
vit_b_16,clean,261,261,1,,5.714931488037109,3.1020495891571045
vit_b_16,clean,116,116,1,,4.542486667633057,3.4292640686035156
vit_b_16,clean,2687,2687,1,,4.079568386077881,3.3635425567626953
vit_b_16,clean,5256,5256,1,,4.1510114669799805,2.886540412902832
vit_b_16,clean,1568,1568,1,,3.3852107524871826,4.399454116821289
vit_b_16,clean,5220,5220,1,,4.043588161468506,5.225558280944824
vit_b_16,clean,6954,6954,1,,3.062094211578369,5.003664970397949
vit_b_16,clean,2116,2116,1,,2.7614686489105225,5.288792610168457
vit_b_16,clean,3491,3491,1,,3.817695140838623,3.785609006881714
vit_b_16,clean,5092,5092,1,,4.303753852844238,3.2891814708709717
vit_b_16,clean,4172,4172,7,,-5.522136211395264,-3.7829339504241943
vit_b_16,clean,1711,1711,7,,-6.584050178527832,-2.121196746826172
vit_b_16,clean,4403,4403,7,,-5.583364486694336,-2.602949380874634
vit_b_16,clean,1048,1048,7,,-5.323559761047363,-2.0122733116149902
vit_b_16,clean,5450,5450,7,,-5.776557445526123,-3.0628416538238525
vit_b_16,clean,1579,1579,7,,-6.598377704620361,-2.124558448791504
vit_b_16,clean,1771,1771,7,,-4.711982250213623,-2.233374834060669
vit_b_16,clean,29,29,7,,-5.222276210784912,-2.053260564804077
vit_b_16,clean,6772,6772,7,,-5.193216323852539,-3.052304983139038
vit_b_16,clean,2746,2746,7,,-5.243205547332764,-2.930138349533081
vit_b_16,clean,1220,1220,7,,-5.454188346862793,-3.762746572494507
vit_b_16,clean,269,269,7,,-5.385690689086914,-2.0291268825531006
vit_b_16,clean,5719,5719,7,,-6.364975452423096,-3.3337721824645996
vit_b_16,clean,1956,1956,7,,-5.0861101150512695,-2.172136068344116
vit_b_16,clean,2854,2854,7,,-5.443056583404541,-3.7159876823425293
vit_b_16,clean,4236,4236,7,,-6.366300582885742,-3.307546377182007
vit_b_16,clean,3404,3404,7,,-5.482341766357422,-1.9781221151351929
vit_b_16,clean,2668,2668,7,,-5.409301280975342,-3.6622045040130615
vit_b_16,clean,1440,1440,7,,-5.402615070343018,-2.030287981033325
vit_b_16,clean,4308,4308,7,,-5.7672882080078125,-2.204073429107666
vit_b_16,grayscale,6455,6455,0,,8.789410591125488,5.419931888580322
vit_b_16,grayscale,4130,4130,0,,10.475746154785156,5.2771501541137695
vit_b_16,grayscale,2024,2024,0,,8.7363920211792,5.37359094619751
vit_b_16,grayscale,7150,7150,0,,10.008761405944824,5.293550968170166
vit_b_16,grayscale,7372,7372,0,,10.393049240112305,5.180115699768066
vit_b_16,grayscale,7009,7009,0,,9.991894721984863,5.501155376434326
vit_b_16,grayscale,3437,3437,0,,7.783772945404053,6.331519603729248
vit_b_16,grayscale,4615,4615,0,,9.772563934326172,5.260238170623779
vit_b_16,grayscale,5999,5999,0,,9.356502532958984,5.216536998748779
vit_b_16,grayscale,4675,4675,0,,10.497425079345703,5.221518039703369
vit_b_16,grayscale,4785,4785,0,,10.765752792358398,5.274018287658691
vit_b_16,grayscale,1175,1175,0,,10.17334270477295,5.284539222717285
vit_b_16,grayscale,1648,1648,0,,10.387224197387695,5.197179794311523
vit_b_16,grayscale,4893,4893,0,,10.586637496948242,5.403285503387451
vit_b_16,grayscale,1977,1977,0,,9.524184226989746,5.187492370605469
vit_b_16,grayscale,6986,6986,0,,7.951356887817383,6.638624668121338
vit_b_16,grayscale,7634,7634,0,,9.836332321166992,5.465173721313477
vit_b_16,grayscale,6844,6844,0,,9.570161819458008,5.264675617218018
vit_b_16,grayscale,81,81,0,,9.679547309875488,4.798305034637451
vit_b_16,grayscale,3965,3965,0,,10.534886360168457,5.188633441925049
vit_b_16,grayscale,1204,1204,3,,2.4025537967681885,5.029006004333496
vit_b_16,grayscale,4229,4229,3,,2.305800676345825,5.654168605804443
vit_b_16,grayscale,5528,5528,3,,2.9034786224365234,6.244335174560547
vit_b_16,grayscale,1401,1401,3,,2.20904541015625,5.4163007736206055
vit_b_16,grayscale,4821,4821,3,,2.742562770843506,5.973601818084717
vit_b_16,grayscale,6952,6952,3,,2.9860904216766357,6.123011589050293
vit_b_16,grayscale,372,372,3,,3.2222957611083984,6.198761463165283
vit_b_16,grayscale,4908,4908,3,,2.4676783084869385,5.691051483154297
vit_b_16,grayscale,2754,2754,3,,2.110138416290283,5.562430381774902
vit_b_16,grayscale,632,632,3,,2.2570626735687256,5.314296245574951
vit_b_16,grayscale,4023,4023,3,,0.5782824754714966,1.0290549993515015
vit_b_16,grayscale,176,176,3,,2.261432409286499,5.081363677978516
vit_b_16,grayscale,3851,3851,3,,3.042847156524658,6.550851821899414
vit_b_16,grayscale,391,391,3,,1.8907158374786377,5.597217559814453
vit_b_16,grayscale,4463,4463,3,,2.295592784881592,5.703268051147461
vit_b_16,grayscale,3375,3375,3,,0.5057233572006226,1.1473356485366821
vit_b_16,grayscale,1370,1370,3,,2.6443893909454346,5.987245082855225
vit_b_16,grayscale,2539,2539,3,,2.166276693344116,5.044229030609131
vit_b_16,grayscale,979,979,3,,2.836545467376709,6.170959949493408
vit_b_16,grayscale,4590,4590,3,,2.4698691368103027,5.835721492767334
vit_b_16,grayscale,3067,3067,2,,10.21048641204834,-0.6571055054664612
vit_b_16,grayscale,3362,3362,2,,10.175069808959961,-1.4357870817184448
vit_b_16,grayscale,6244,6244,2,,9.713031768798828,-0.8954145312309265
vit_b_16,grayscale,6271,6271,2,,9.977676391601562,-1.6848998069763184
vit_b_16,grayscale,317,317,2,,9.8790864944458,-0.9046758413314819
vit_b_16,grayscale,1202,1202,2,,9.722354888916016,-1.5454260110855103
vit_b_16,grayscale,4921,4921,2,,10.792367935180664,-0.9345834255218506
vit_b_16,grayscale,6264,6264,2,,10.918642044067383,-0.7068578004837036
vit_b_16,grayscale,6426,6426,2,,9.912908554077148,-0.6760627627372742
vit_b_16,grayscale,470,470,2,,10.063190460205078,-1.4882328510284424
vit_b_16,grayscale,1839,1839,2,,9.85477066040039,-0.7079107761383057
vit_b_16,grayscale,5237,5237,2,,10.484073638916016,-0.8847193121910095
vit_b_16,grayscale,409,409,2,,10.060996055603027,-1.3012807369232178
vit_b_16,grayscale,6616,6616,2,,9.964125633239746,-0.5419769883155823
vit_b_16,grayscale,7084,7084,2,,10.887582778930664,-0.826628565788269
vit_b_16,grayscale,6028,6028,2,,9.770530700683594,-0.6404985785484314
vit_b_16,grayscale,6692,6692,2,,10.286360740661621,-0.6138484477996826
vit_b_16,grayscale,2392,2392,2,,10.9076509475708,-0.7318260073661804
vit_b_16,grayscale,483,483,2,,9.952103614807129,-0.8488351106643677
vit_b_16,grayscale,4735,4735,2,,10.389155387878418,-0.6188815236091614
vit_b_16,grayscale,691,691,4,,-1.1292190551757812,-0.06345181167125702
vit_b_16,grayscale,6288,6288,4,,-1.1423356533050537,-0.37931594252586365
vit_b_16,grayscale,3287,3287,4,,-1.7953237295150757,0.3533097207546234
vit_b_16,grayscale,3512,3512,4,,-1.1041269302368164,-0.04108685627579689
vit_b_16,grayscale,3458,3458,4,,-1.6641978025436401,0.2627280056476593
vit_b_16,grayscale,7864,7864,4,,-1.983827829360962,-0.007964546792209148
vit_b_16,grayscale,7475,7475,4,,-1.683916687965393,0.24958865344524384
vit_b_16,grayscale,171,171,4,,-1.283253788948059,0.11411866545677185
vit_b_16,grayscale,5135,5135,4,,-0.7586843371391296,-0.14580683410167694
vit_b_16,grayscale,7940,7940,4,,-1.486400842666626,0.10853556543588638
vit_b_16,grayscale,5062,5062,4,,-1.2397568225860596,0.20862072706222534
vit_b_16,grayscale,5623,5623,4,,-1.9956294298171997,0.06015484407544136
vit_b_16,grayscale,3365,3365,4,,-1.853747010231018,-0.1411321610212326
vit_b_16,grayscale,3763,3763,4,,-1.6183947324752808,-0.4171992540359497
vit_b_16,grayscale,7610,7610,4,,-1.4155514240264893,-0.34829142689704895
vit_b_16,grayscale,3179,3179,4,,-2.0634360313415527,0.49677562713623047
vit_b_16,grayscale,5077,5077,4,,-2.1193125247955322,0.7431774139404297
vit_b_16,grayscale,1111,1111,4,,-2.0119247436523438,0.6523905992507935
vit_b_16,grayscale,5213,5213,4,,-1.8943769931793213,0.4282870590686798
vit_b_16,grayscale,6097,6097,4,,-1.904390811920166,0.28810372948646545
vit_b_16,grayscale,5525,5525,8,,8.454079627990723,8.08877944946289
vit_b_16,grayscale,7875,7875,8,,7.864344120025635,8.219979286193848
vit_b_16,grayscale,706,706,8,,8.16257381439209,8.086258888244629
vit_b_16,grayscale,3412,3412,8,,7.246211528778076,8.225367546081543
vit_b_16,grayscale,667,667,8,,7.320676326751709,8.335270881652832
vit_b_16,grayscale,7818,7818,8,,7.720725059509277,9.291546821594238
vit_b_16,grayscale,2109,2109,8,,8.527688980102539,8.117088317871094
vit_b_16,grayscale,6434,6434,8,,7.4960808753967285,8.120235443115234
vit_b_16,grayscale,4662,4662,8,,7.650838851928711,8.232268333435059
vit_b_16,grayscale,1640,1640,8,,7.538390159606934,7.86555290222168
vit_b_16,grayscale,5451,5451,8,,7.455925464630127,8.275551795959473
vit_b_16,grayscale,4990,4990,8,,7.844507694244385,8.876139640808105
vit_b_16,grayscale,5694,5694,8,,8.709432601928711,8.260028839111328
vit_b_16,grayscale,1783,1783,8,,7.722877502441406,8.188554763793945
vit_b_16,grayscale,2340,2340,8,,7.506804943084717,8.453893661499023
vit_b_16,grayscale,2745,2745,8,,7.620589256286621,8.514386177062988
vit_b_16,grayscale,2844,2844,8,,8.61044692993164,8.169084548950195
vit_b_16,grayscale,4242,4242,8,,7.655520439147949,9.189779281616211
vit_b_16,grayscale,3157,3157,8,,7.5532145500183105,8.38625717163086
vit_b_16,grayscale,1833,1833,8,,7.652681350708008,9.238962173461914
vit_b_16,grayscale,319,319,5,,1.1900917291641235,3.164484977722168
vit_b_16,grayscale,2391,2391,5,,-0.5233643054962158,1.1896402835845947
vit_b_16,grayscale,5381,5381,5,,-0.16113102436065674,1.774977207183838
vit_b_16,grayscale,3863,3863,5,,0.3999209403991699,2.778376340866089
vit_b_16,grayscale,6358,6358,5,,0.11867838352918625,1.8656569719314575
vit_b_16,grayscale,97,97,5,,1.7708030939102173,9.899357795715332
vit_b_16,grayscale,6224,6224,5,,-0.26790744066238403,2.6661758422851562
vit_b_16,grayscale,2268,2268,5,,1.6999967098236084,9.96431827545166
vit_b_16,grayscale,7706,7706,5,,0.8486169576644897,3.488722562789917
vit_b_16,grayscale,2950,2950,5,,0.8245295286178589,1.9311001300811768
vit_b_16,grayscale,4290,4290,5,,-0.6970719695091248,0.9635748267173767
vit_b_16,grayscale,7130,7130,5,,0.39120596647262573,2.8655037879943848
vit_b_16,grayscale,5924,5924,5,,-0.23431068658828735,2.688944101333618
vit_b_16,grayscale,6922,6922,5,,-0.0752524733543396,1.6844875812530518
vit_b_16,grayscale,2766,2766,5,,1.7367565631866455,9.927858352661133
vit_b_16,grayscale,645,645,5,,-0.11936889588832855,1.6453505754470825
vit_b_16,grayscale,6989,6989,5,,0.6671030521392822,3.0019891262054443
vit_b_16,grayscale,6716,6716,5,,0.9074994325637817,4.13776159286499
vit_b_16,grayscale,7413,7413,5,,1.6770621538162231,9.987371444702148
vit_b_16,grayscale,4547,4547,5,,1.1979254484176636,3.1412980556488037
vit_b_16,grayscale,7995,7995,9,,11.493704795837402,-0.35288509726524353
vit_b_16,grayscale,1515,1515,9,,12.833276748657227,0.5936135649681091
vit_b_16,grayscale,7752,7752,9,,12.85518741607666,-0.8752970099449158
vit_b_16,grayscale,2655,2655,9,,12.716471672058105,-0.027271240949630737
vit_b_16,grayscale,2114,2114,9,,12.905943870544434,-0.9258478283882141
vit_b_16,grayscale,2062,2062,9,,12.761678695678711,0.6769295930862427
vit_b_16,grayscale,7380,7380,9,,13.049942970275879,0.6801804304122925
vit_b_16,grayscale,5284,5284,9,,11.99490737915039,0.4301377832889557
vit_b_16,grayscale,191,191,9,,12.306304931640625,-0.3594818413257599
vit_b_16,grayscale,4723,4723,9,,11.849990844726562,0.5944734215736389
vit_b_16,grayscale,1430,1430,9,,12.054865837097168,0.6742094159126282
vit_b_16,grayscale,3893,3893,9,,12.803707122802734,-0.7578430771827698
vit_b_16,grayscale,5851,5851,9,,12.953805923461914,0.636375904083252
vit_b_16,grayscale,7938,7938,9,,12.21945858001709,0.22844816744327545
vit_b_16,grayscale,4094,4094,9,,12.948101997375488,0.49942272901535034
vit_b_16,grayscale,419,419,9,,12.656481742858887,-0.15779097378253937
vit_b_16,grayscale,2011,2011,9,,13.347744941711426,0.6294069886207581
vit_b_16,grayscale,1411,1411,9,,12.942065238952637,0.5877490639686584
vit_b_16,grayscale,5981,5981,9,,13.288675308227539,0.605649471282959
vit_b_16,grayscale,5452,5452,9,,13.285691261291504,0.67987459897995
vit_b_16,grayscale,1667,1667,6,,-3.4321954250335693,1.9292587041854858
vit_b_16,grayscale,7555,7555,6,,-3.433523654937744,1.8930922746658325
vit_b_16,grayscale,3292,3292,6,,-2.762568950653076,1.8449386358261108
vit_b_16,grayscale,4093,4093,6,,-2.815638542175293,1.7851213216781616
vit_b_16,grayscale,7108,7108,6,,-2.316603899002075,1.1539512872695923
vit_b_16,grayscale,7600,7600,6,,-2.1580159664154053,2.519087791442871
vit_b_16,grayscale,7781,7781,6,,-1.8866413831710815,2.772005796432495
vit_b_16,grayscale,7338,7338,6,,-2.104170322418213,1.3547604084014893
vit_b_16,grayscale,5580,5580,6,,-1.2250503301620483,1.7531660795211792
vit_b_16,grayscale,3494,3494,6,,-2.235835552215576,2.545039176940918
vit_b_16,grayscale,920,920,6,,-1.9903757572174072,1.33029305934906
vit_b_16,grayscale,6713,6713,6,,-3.479576587677002,1.886202096939087
vit_b_16,grayscale,3418,3418,6,,-2.2898950576782227,2.8009564876556396
vit_b_16,grayscale,3777,3777,6,,-2.149944305419922,1.0314364433288574
vit_b_16,grayscale,3962,3962,6,,-1.966654658317566,2.9078481197357178
vit_b_16,grayscale,2958,2958,6,,-2.324251890182495,2.781216859817505
vit_b_16,grayscale,873,873,6,,-1.8322956562042236,2.208287477493286
vit_b_16,grayscale,4254,4254,6,,-1.4236221313476562,0.7727088332176208
vit_b_16,grayscale,5858,5858,6,,-2.0279579162597656,0.9306855797767639
vit_b_16,grayscale,3515,3515,6,,-1.9886474609375,1.007574439048767
vit_b_16,grayscale,95,95,1,,4.070265769958496,3.2734827995300293
vit_b_16,grayscale,3937,3937,1,,4.165515899658203,2.9046151638031006
vit_b_16,grayscale,6169,6169,1,,5.142038345336914,4.445525169372559
vit_b_16,grayscale,5560,5560,1,,3.753094434738159,3.7958076000213623
vit_b_16,grayscale,1115,1115,1,,3.562274217605591,2.9796676635742188
vit_b_16,grayscale,6938,6938,1,,4.229536533355713,3.349086046218872
vit_b_16,grayscale,1109,1109,1,,5.4913649559021,3.580085039138794
vit_b_16,grayscale,4640,4640,1,,3.719728469848633,3.432126522064209
vit_b_16,grayscale,825,825,1,,5.689480781555176,3.2787513732910156
vit_b_16,grayscale,6594,6594,1,,5.402893543243408,3.5857958793640137
vit_b_16,grayscale,261,261,1,,5.6849284172058105,3.1326446533203125
vit_b_16,grayscale,116,116,1,,4.571621417999268,3.4465091228485107
vit_b_16,grayscale,2687,2687,1,,4.065163612365723,3.4289968013763428
vit_b_16,grayscale,5256,5256,1,,4.160534381866455,3.439493179321289
vit_b_16,grayscale,1568,1568,1,,3.4549663066864014,4.245627403259277
